# mpfr-elementary-v1 mpfr=4.2.2 cases-per-cell=4 seed=20260715
# operation precision rounding left right integer expected inexact invalid division_by_zero
rootn 24 n 0xd9700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 5 0xd7b38cp-23 1 0 0
rootn 24 n 0xfd600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 5 0xc19cb9p-23 1 0 0
rootn 24 na 0xd7800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 7 0x89e395p-23 1 0 0
rootn 24 na 0xf3400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 7 0x9ae62dp-23 1 0 0
rootn 24 na 0xced00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 5 0xd58d05p-23 1 0 0
rootn 24 na -0xf2800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 7 -0xaaf273p-23 1 0 0
rootn 24 z 0xef600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 7 0xaaa16fp-23 1 0 0
rootn 24 z 0xb6600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 7 0xb5365ep-23 1 0 0
rootn 24 z -0xffe00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 3 -0xa13e5fp-22 1 0 0
rootn 24 z 0xbc500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 3 0x91944ep-22 1 0 0
rootn 24 u 0xa7800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 3 0x8c0165p-23 1 0 0
rootn 24 u -0xec000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 3 -0xc5c07bp-23 1 0 0
rootn 24 u 0xa3d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 7 0xb2746bp-23 1 0 0
rootn 24 u -0xb6d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 3 -0x9025e3p-22 1 0 0
rootn 24 d 0xc9000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 5 0xa0ebd1p-23 1 0 0
rootn 24 d -0x88600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 3 -0xcf868bp-23 1 0 0
rootn 24 d 0xa3e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 7 0xb276e8p-23 1 0 0
rootn 24 d 0xb2800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 3 0x8f0167p-22 1 0 0
rootn 24 a 0xf9200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 3 0xfdb001p-23 1 0 0
rootn 24 a 0xd3800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 5 0xa29181p-23 1 0 0
rootn 24 a 0x94d00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 5 0xc7f250p-23 1 0 0
rootn 24 a -0xb0c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 5 -0x9cd607p-23 1 0 0
rootn 53 n 0xf5700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 3 0x13e0a97321a3bdp-51 1 0 0
rootn 53 n 0xde000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 7 0x174bfa916aad5fp-52 1 0 0
rootn 53 n 0xd4700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 7 0x1726955df3e4f2p-52 1 0 0
rootn 53 n -0x81b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 5 -0x1850a8bdde2aadp-52 1 0 0
rootn 53 na -0x85b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 7 -0x15ab26e85ac605p-52 1 0 0
rootn 53 na 0xe1c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 3 0x1eafb7c2d06450p-52 1 0 0
rootn 53 na -0xf7800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 3 -0x1fa44f992b02c0p-52 1 0 0
rootn 53 na 0xa9800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 7 0x10a7a97798cdf3p-52 1 0 0
rootn 53 z -0x8e600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 7 -0x13cd94476915eep-52 1 0 0
rootn 53 z -0xa0e00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 5 -0x1962ceaeecbb41p-52 1 0 0
rootn 53 z 0xfb000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 5 0x124e8b4342ec8cp-52 1 0 0
rootn 53 z 0xb7000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 5 0x16ad3d68f299f9p-52 1 0 0
rootn 53 u 0xb2500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 3 0x11de92aaa59121p-51 1 0 0
rootn 53 u 0xc1b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 7 0x16d8dd78dd3142p-52 1 0 0
rootn 53 u 0xcc200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 7 0x14d953576a1051p-52 1 0 0
rootn 53 u 0xb5800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 3 0x1c88b24156942bp-52 1 0 0
rootn 53 d 0x9a400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 5 0x1313ecce00a87ep-52 1 0 0
rootn 53 d -0x95000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 3 -0x10d4c1e8643b88p-51 1 0 0
rootn 53 d 0x8dc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 3 0x108db521023432p-51 1 0 0
rootn 53 d -0xee800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 3 -0x1f40e91b5b6b75p-52 1 0 0
rootn 53 a 0x91f00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 7 0x15f110d5578879p-52 1 0 0
rootn 53 a 0xbbc00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 5 0x13d7b8d2d4e73cp-52 1 0 0
rootn 53 a -0xb8b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 5 -0x1a18b909361933p-52 1 0 0
rootn 53 a -0xfe000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-513 - 7 -0x1cf361268d23bap-53 1 0 0
rootn 113 n 0xe7400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 5 0x1b4bfd8ae42a9e33fde5ef3899abdp-112 1 0 0
rootn 113 n -0xd9400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 3 -0x1315e27ff4721605677af2ed37ae3p-111 1 0 0
rootn 113 n 0xa9b00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 5 0x19a87ee7edc7800203199943fd9dap-112 1 0 0
rootn 113 n 0xad500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 3 0x11b368adf4e5068efa09dcc61fba2p-111 1 0 0
rootn 113 na 0xf8400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 3 0x13f4067d435f5349f7efd1a4156a6p-111 1 0 0
rootn 113 na 0x8b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 5 0x12af4aceb6e8ed0cb2165cab3ab4ep-112 1 0 0
rootn 113 na -0xd8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 3 -0x1e3cf476542bd05335cc812a09d38p-112 1 0 0
rootn 113 na 0xc8400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 3 0x1292f76ff7fafcc1f8da6319b550dp-111 1 0 0
rootn 113 z 0xed200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 7 0x1784662e443ecb9c187fd732c3b9fp-112 1 0 0
rootn 113 z 0xbc200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 3 0x1ce0837499bb18e9d3106be212538p-112 1 0 0
rootn 113 z -0x90000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 5 -0x1c858a27abbb2ef8835726c63a4d6p-113 1 0 0
rootn 113 z -0xccd00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 7 -0x1707b7687b14f260bcf1f75e18a7cp-112 1 0 0
rootn 113 u 0x8a000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 7 0x11db35f76cc6532a9accc541409b4p-112 1 0 0
rootn 113 u -0xb0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-514 - 7 -0x18e1edeaf7e89b34a866a23091547p-113 1 0 0
rootn 113 u -0xb5c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 7 -0x1481882d305d6591db723fda85e42p-112 1 0 0
rootn 113 u 0xab500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 7 0x1673308dac74e3a8c72674c483ef0p-112 1 0 0
rootn 113 d -0x8da00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 3 -0x1a44f6a5dc253d75b58763a33842bp-112 1 0 0
rootn 113 d 0xaf800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 7 0x127aea8b982277735c754cea6bb27p-112 1 0 0
rootn 113 d 0xd4200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 3 0x12ef28a38b77bb1c7d8a4d20d6a1bp-111 1 0 0
rootn 113 d -0xde400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 7 -0x151a95d61db4d3fd81ccf1d1b0d91p-112 1 0 0
rootn 113 a 0x81800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 7 0x1591fd7dd3ce5b17f0787969d8ccdp-112 1 0 0
rootn 113 a -0xf3300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 5 -0x1b92b105b4d46fb6793528e06499bp-112 1 0 0
rootn 113 a -0x9b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-512 - 7 -0x1dc95b6ffdb3743cd74a7ab16dc87p-113 1 0 0
rootn 113 a -0xed100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-508 - 7 -0x17842c2450de8b41c33712095cacap-112 1 0 0
pown 24 n 0x81800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 1 0x818000p-23 0 0 0
pown 24 n 0x81800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - -5 0xf18365p-29 1 0 0
pown 24 n -0xc3400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - -3 -0x9040eep-28 1 0 0
pown 24 n 0xae000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 1 0xae0000p-21 0 0 0
pown 24 na -0x99600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - 6 0xbd6df4p-10 1 0 0
pown 24 na 0xe8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - -2 0x9bda41p-27 1 0 0
pown 24 na 0xb7600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - -4 0xf318cbp-34 1 0 0
pown 24 na -0xf8400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - -2 0x881de0p-27 1 0 0
pown 24 z 0xcf800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - -4 0x94465bp-26 1 0 0
pown 24 z 0xa2800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - -2 0x9ed669p-28 1 0 0
pown 24 z -0xbd200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - -5 -0x9169e3p-36 1 0 0
pown 24 z -0xc8800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-511 - 1 -0xc88000p-23 0 0 0
pown 24 u -0x88a00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - -7 -0xa22e32p-38 1 0 0
pown 24 u 0x97c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 5 0x95e3edp-17 1 0 0
pown 24 u 0xd9800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - 7 0xa39bb3p-11 1 0 0
pown 24 u -0x9ec00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-510 - -7 -0xe2de41p-33 1 0 0
pown 24 d 0xe0200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000p-509 - -1 0x923441p-26 1 0 0
